wage,lwage,belavg,abvavg,exper,looks,union,goodhlth,black,female,married,south,bigcity,smllcity,service,expersq,educ
4.809999942779541,1.570697069168091,0,0,11,3,1,1,0,1,0,0,0,0,0,121,12
7.690000057220459,2.039920806884766,0,1,10,4,0,1,0,1,0,0,0,1,0,100,12
5.730000019073486,1.745715498924255,0,0,9,3,1,1,0,1,0,0,0,1,0,81,12
5.880000114440918,1.771556735038757,0,0,17,3,1,1,0,1,0,0,0,1,0,289,12
4.269999980926514,1.451613783836365,0,0,37,3,0,1,0,0,1,0,0,0,0,1369,13
9.619999885559082,2.26384425163269,0,1,28,4,0,1,0,0,0,0,0,0,0,784,16
9.359999656677246,2.236445188522339,0,0,16,3,0,1,0,0,0,0,0,1,0,256,12
3.950000047683716,1.37371563911438,0,1,2,5,0,1,0,1,0,0,0,1,0,4,12
5.730000019073486,1.745715498924255,0,0,34,3,1,1,0,1,1,0,0,0,0,1156,12
2.599999904632568,.9555113911628723,0,0,7,3,0,1,0,1,0,1,0,1,0,49,12
3.75,1.321755886077881,0,1,4,4,0,1,0,1,0,0,0,0,0,16,12
5.610000133514404,1.724550724029541,0,1,12,4,0,1,0,1,1,0,0,1,1,144,14
5.730000019073486,1.745715498924255,0,0,20,3,0,1,0,1,1,1,0,1,0,400,13
3.849999904632568,1.348073124885559,0,0,17,3,0,1,0,1,1,1,0,1,0,289,12
2.880000114440918,1.057790279388428,1,0,0,2,0,1,0,1,0,0,0,1,1,0,12
2.75,1.011600971221924,0,1,7,4,0,1,0,1,0,0,0,1,0,49,12
11.56999969482422,2.448415517807007,0,1,13,4,0,1,0,0,0,1,1,0,0,169,13
4.329999923706055,1.465567469596863,0,0,4,3,0,1,1,1,0,0,1,0,1,16,13
2.75,1.011600971221924,0,0,3,3,0,1,0,1,1,0,1,0,0,9,12
5.340000152587891,1.675225734710693,0,0,5,3,0,1,0,1,0,0,0,1,0,25,10
6.559999942779541,1.880990624427795,0,0,19,3,0,1,0,0,1,0,0,1,0,361,12
4.679999828338623,1.543298125267029,0,0,12,3,0,1,0,0,1,0,1,0,0,144,13
1.980000019073486,.6830968260765076,1,0,10,2,0,1,0,1,1,0,0,0,0,100,12
7.960000038146973,2.074429035186768,0,0,18,3,1,1,0,0,1,1,0,1,0,324,12
4.869999885559082,1.583093881607056,1,0,18,2,0,1,0,1,1,0,1,0,0,324,13
3.160000085830689,1.150572061538696,0,0,44,3,1,1,0,1,1,0,0,0,0,1936,10
6.25,1.832581520080566,0,0,5,3,0,1,0,0,0,0,0,1,0,25,12
3,1.098612308502197,0,1,18,4,0,1,0,1,1,0,0,1,0,324,13
3.75,1.321755886077881,0,1,12,4,1,1,0,1,0,1,0,1,0,144,12
3.75,1.321755886077881,0,1,6,4,0,1,0,1,1,0,0,1,0,36,12
6.539999961853027,1.877937197685242,0,1,13,4,0,1,1,1,0,1,1,0,1,169,13
4.190000057220459,1.432700753211975,0,0,10,3,0,1,0,0,1,0,1,0,0,100,13
5.369999885559082,1.680827856063843,1,0,20,2,0,1,0,0,1,0,0,0,0,400,12
2.140000104904175,.7608059048652649,0,1,32,5,0,1,0,1,0,0,0,0,1,1024,16
4.809999942779541,1.570697069168091,0,0,32,3,0,1,0,1,1,0,1,0,0,1024,12
3.529999971389771,1.261297821998596,0,0,8,3,0,1,0,1,1,0,1,0,0,64,12
4.329999923706055,1.465567469596863,0,0,25,3,0,1,0,1,0,0,0,1,1,625,12
6.130000114440918,1.813194751739502,0,0,18,3,1,1,0,0,1,0,0,1,0,324,12
8.789999961853027,2.173614740371704,1,0,31,2,1,0,0,0,1,0,1,0,1,961,12
8.210000038146973,2.105352878570557,0,0,30,3,1,1,0,0,1,0,0,0,0,900,12
2.390000104904175,.8712934255599976,0,0,8,3,0,1,0,0,1,0,0,0,0,64,10
4.579999923706055,1.521698951721191,0,1,18,4,0,1,0,0,1,0,0,0,0,324,12
6.96999979019165,1.941615223884583,0,0,16,3,0,1,0,0,1,0,1,0,0,256,13
10.11999988555908,2.314513683319092,0,0,29,3,1,1,0,0,1,0,0,0,0,841,12
3.75,1.321755886077881,1,0,30,2,0,1,0,0,1,0,0,1,0,900,12
3.519999980926514,1.258460998535156,1,0,8,2,0,1,0,0,0,0,0,1,0,64,12
8.409999847412109,2.129421472549439,0,0,22,3,0,1,0,0,1,0,0,0,0,484,10
7.960000038146973,2.074429035186768,0,1,15,5,0,1,0,0,1,0,0,1,0,225,12
8.239999771118164,2.109000205993652,1,0,20,2,1,1,0,0,1,0,1,0,0,400,12
3.22000002861023,1.169381380081177,0,0,18,3,0,1,0,0,1,0,0,0,0,324,12
7.960000038146973,2.074429035186768,0,0,36,3,0,1,0,0,1,0,0,1,0,1296,8
8.649999618530273,2.157559394836426,0,1,11,4,1,1,0,0,0,0,1,0,0,121,12
4.269999980926514,1.451613783836365,0,0,3,3,0,1,1,0,0,0,0,1,0,9,10
12.65999984741211,2.538447380065918,0,1,22,5,1,1,0,0,1,1,1,0,0,484,12
7.960000038146973,2.074429035186768,0,0,16,3,1,1,0,0,1,0,0,0,0,256,10
3.490000009536743,1.24990177154541,0,0,44,3,0,1,0,0,1,0,0,0,0,1936,10
10.11999988555908,2.314513683319092,1,0,20,2,0,1,0,0,0,0,0,1,0,400,13
3.079999923706055,1.124929547309876,0,1,5,4,0,1,0,0,1,1,0,1,0,25,13
7.960000038146973,2.074429035186768,0,0,8,3,1,1,0,0,1,0,0,1,0,64,12
2.75,1.011600971221924,0,1,2,4,0,1,0,0,0,0,1,0,0,4,12
3.390000104904175,1.220829963684082,0,0,10,3,0,1,0,0,1,0,0,1,0,100,10
5.489999771118164,1.702928185462952,1,0,7,2,0,1,0,0,1,0,0,1,0,49,12
4.269999980926514,1.451613783836365,0,0,11,3,0,1,0,0,1,0,0,1,0,121,12
5.710000038146973,1.742218971252441,0,0,18,3,1,1,0,0,1,1,0,1,0,324,12
3.460000038146973,1.241268634796143,1,0,8,2,0,1,0,1,1,1,0,1,0,64,14
15.38000011444092,2.733067989349365,0,0,37,3,0,1,0,0,1,0,0,1,0,1369,12
8.409999847412109,2.129421472549439,0,0,12,3,0,1,0,0,0,0,0,1,0,144,13
10.11999988555908,2.314513683319092,0,0,11,3,0,1,0,0,1,1,0,1,0,121,12
3.849999904632568,1.348073124885559,0,1,7,4,0,1,0,0,1,1,0,1,0,49,12
4.619999885559082,1.530394673347473,0,1,23,4,0,1,0,0,1,0,0,0,1,529,12
3.410000085830689,1.226712346076965,0,0,5,3,0,1,0,0,1,0,0,0,1,25,12
10.57999992370606,2.358965396881104,0,1,22,4,1,1,0,0,1,1,0,1,0,484,12
10.10000038146973,2.312535524368286,0,0,35,3,1,1,0,0,0,0,1,0,0,1225,13
7.960000038146973,2.074429035186768,0,0,6,3,0,1,0,0,1,0,0,1,0,36,13
6.809999942779541,1.918392062187195,0,1,14,4,0,1,0,0,1,0,1,0,0,196,8
7.210000038146973,1.975468993186951,0,0,37,3,1,1,0,0,1,0,0,1,0,1369,12
6.409999847412109,1.857859253883362,0,0,32,3,1,1,0,0,1,1,0,1,0,1024,8
4.769999980926514,1.562346339225769,0,0,30,3,1,1,0,0,1,0,0,0,0,900,10
6.050000190734863,1.800058245658875,0,0,10,3,1,1,0,0,1,0,0,0,0,100,13
3.75,1.321755886077881,1,0,9,2,1,1,0,0,1,0,0,0,0,81,10
9.159999847412109,2.214846134185791,0,0,14,3,1,1,0,0,1,1,0,1,0,196,13
3.329999923706055,1.202972292900085,0,0,19,3,0,1,0,0,1,0,0,0,0,361,10
4.769999980926514,1.562346339225769,0,0,6,3,1,1,0,0,1,0,0,1,0,36,14
5.789999961853027,1.756132245063782,1,0,28,2,0,1,0,0,1,0,0,1,0,784,12
3.960000038146973,1.376244068145752,0,0,10,3,0,1,0,1,0,0,1,0,0,100,16
6.409999847412109,1.857859253883362,1,0,37,2,1,1,0,0,1,1,0,0,0,1369,12
5.550000190734863,1.713797926902771,0,0,41,3,1,1,0,0,1,0,0,0,0,1681,12
12.73999977111816,2.54474663734436,0,0,18,3,1,0,0,0,1,1,0,0,0,324,10
7.690000057220459,2.039920806884766,0,1,14,4,0,1,0,0,0,1,1,0,0,196,13
8.170000076293945,2.100468873977661,0,0,12,3,1,1,0,0,0,1,1,0,0,144,16
6.400000095367432,1.856297969818115,0,0,26,3,0,1,0,0,1,0,0,1,0,676,12
3.569999933242798,1.272565603256226,0,0,19,3,0,1,1,1,1,0,0,1,0,361,12
6.590000152587891,1.885553359985352,0,1,22,4,0,1,0,0,0,0,0,0,0,484,10
7.690000057220459,2.039920806884766,0,0,27,3,0,1,0,0,1,0,0,1,0,729,12
10.26000022888184,2.328252792358398,0,0,27,3,0,1,1,0,0,0,0,0,0,729,12
7.079999923706055,1.957273840904236,0,0,25,3,0,1,0,0,1,0,0,0,0,625,10
10.42000007629395,2.343727111816406,0,0,10,3,0,1,0,0,1,0,0,1,0,100,12
8.079999923706055,2.089391946792603,0,0,7,3,0,1,0,0,1,0,0,1,0,49,12
4.949999809265137,1.599387526512146,0,1,7,4,0,1,0,0,0,0,0,1,0,49,13
9.810000419616699,2.28340220451355,0,0,24,3,0,1,0,0,1,0,1,0,0,576,13
5.769999980926514,1.752672076225281,0,1,10,4,0,1,0,0,0,0,1,0,0,100,12
4.809999942779541,1.570697069168091,0,1,3,4,0,1,0,0,0,0,0,1,0,9,12
11.94999980926514,2.480731248855591,0,0,28,3,0,1,0,0,1,0,1,0,0,784,14
6.119999885559082,1.811562061309815,0,1,23,4,0,1,0,0,1,0,0,0,0,529,12
4.579999923706055,1.521698951721191,0,1,37,4,0,1,0,0,0,0,0,0,0,1369,12
2.259999990463257,.8153648376464844,1,0,18,2,0,0,0,1,1,0,0,0,0,324,10
4.369999885559082,1.474763035774231,0,0,5,3,0,1,0,0,1,0,0,1,0,25,12
7.710000038146973,2.042518138885498,1,0,42,2,0,1,0,0,1,0,0,0,0,1764,8
7.960000038146973,2.074429035186768,0,0,20,3,0,1,0,1,0,1,0,1,0,400,13
8.930000305175781,2.189416408538818,0,0,33,3,0,1,0,0,0,0,1,0,0,1089,12
12.27000045776367,2.507157325744629,0,0,25,3,0,0,0,0,1,0,0,1,0,625,10
5.730000019073486,1.745715498924255,0,1,14,4,1,1,0,1,1,0,0,0,0,196,12
7.260000228881836,1.982379913330078,0,1,10,4,0,1,0,0,1,0,0,1,0,100,13
4.730000019073486,1.553925156593323,1,0,21,2,0,1,0,0,1,0,0,1,0,441,5
5.380000114440918,1.682688355445862,0,0,8,3,0,1,0,0,1,0,0,0,0,64,12
9,2.197224617004395,0,1,42,4,0,1,0,0,1,0,0,0,0,1764,12
4.909999847412109,1.591273903846741,0,1,10,4,0,1,0,0,1,0,1,0,0,100,12
14.3100004196167,2.660958528518677,1,0,40,2,1,1,0,0,1,0,0,1,0,1600,10
9.739999771118164,2.276241064071655,0,1,13,4,0,1,0,0,1,0,1,0,0,169,12
4.130000114440918,1.418277382850647,0,0,39,3,0,1,0,0,1,0,0,0,0,1521,12
3.75,1.321755886077881,0,0,9,3,0,1,0,0,1,1,0,1,0,81,13
5.260000228881836,1.660131096839905,1,0,26,2,0,1,0,0,1,0,0,0,0,676,12
21.73999977111816,3.079153776168823,0,0,24,3,1,1,0,0,1,1,0,0,0,576,12
8.810000419616699,2.175887584686279,0,0,14,3,1,1,0,0,1,0,0,1,0,196,12
8.170000076293945,2.100468873977661,0,1,12,4,1,1,0,0,1,1,0,1,0,144,13
7.5,2.014903068542481,0,1,35,4,1,1,0,0,1,0,0,0,0,1225,12
3.420000076293945,1.229640603065491,0,0,14,3,0,0,0,0,1,0,0,0,0,196,12
8.890000343322754,2.184926986694336,0,0,18,3,1,1,0,0,1,0,0,1,0,324,12
4.159999847412109,1.425515055656433,0,0,32,3,0,1,0,0,1,0,0,0,0,1024,13
8.170000076293945,2.100468873977661,0,0,23,3,1,1,0,0,1,0,1,0,0,529,12
8.119999885559082,2.094330072402954,0,0,22,3,0,1,0,0,1,1,0,1,0,484,12
10.11999988555908,2.314513683319092,0,0,29,3,0,1,0,0,1,0,0,1,0,841,12
12.5,2.525728702545166,0,0,30,3,1,1,0,0,1,1,0,1,0,900,13
4.329999923706055,1.465567469596863,1,0,15,2,0,1,0,0,0,0,0,1,1,225,8
5.199999809265137,1.648658633232117,0,1,10,4,0,1,0,0,0,0,0,0,1,100,12
9.619999885559082,2.26384425163269,0,1,12,4,0,1,0,0,1,0,0,1,1,144,10
16.03000068664551,2.774461984634399,0,0,25,3,0,1,0,0,1,1,0,1,1,625,10
9.279999732971191,2.227861404418945,0,0,29,3,0,1,0,0,1,0,0,1,1,841,12
2.809999942779541,1.033184409141541,1,0,40,2,0,0,0,0,1,0,0,0,0,1600,8
7.210000038146973,1.975468993186951,0,0,34,3,0,1,1,0,1,1,0,1,0,1156,5
8,2.079441547393799,0,0,18,3,0,1,0,0,1,1,0,1,1,324,12
10.98999977111816,2.396985769271851,0,0,22,3,1,0,0,0,1,0,1,0,0,484,12
4.46999979019165,1.497388362884522,1,0,12,2,0,1,0,0,1,1,0,0,0,144,12
7.070000171661377,1.955860495567322,0,0,10,3,0,1,0,0,1,0,0,1,1,100,12
1.659999966621399,.5068175792694092,0,1,15,4,0,1,0,0,1,0,0,0,1,225,12
7.929999828338623,2.070652961730957,1,0,39,1,1,1,0,0,1,0,1,0,0,1521,12
5.230000019073486,1.654411315917969,0,0,18,3,1,1,0,0,0,0,1,0,0,324,12
7.960000038146973,2.074429035186768,0,0,18,3,1,1,0,0,1,0,0,1,0,324,10
7.03000020980835,1.950186729431152,1,0,16,2,1,1,0,0,1,0,1,0,0,256,12
3.75,1.321755886077881,0,0,18,3,0,1,0,0,1,1,0,0,1,324,8
5.289999961853027,1.665818214416504,0,0,4,3,0,1,0,0,0,0,0,1,0,16,13
4.460000038146973,1.495148777961731,0,0,4,3,0,1,0,0,0,1,0,1,0,16,13
7.960000038146973,2.074429035186768,0,0,39,3,0,1,0,0,1,0,1,0,1,1521,13
5.449999809265137,1.695615530014038,0,0,16,3,0,1,0,0,1,1,0,1,0,256,12
6.869999885559082,1.927164077758789,0,0,23,3,0,1,0,0,1,0,0,1,1,529,12
10.30000019073486,2.332144021987915,0,1,14,4,1,1,0,0,1,0,0,1,0,196,17
8.010000228881836,2.080690860748291,0,0,12,3,0,1,0,0,1,0,1,0,0,144,16
6.25,1.832581520080566,0,0,40,3,0,1,0,0,1,1,1,0,0,1600,13
7.960000038146973,2.074429035186768,0,0,44,3,1,1,0,0,1,1,0,1,0,1936,10
3.930000066757202,1.368639469146729,0,0,8,3,0,1,0,0,1,0,0,1,0,64,13
7.75,2.047692775726318,0,0,23,3,1,1,0,0,1,0,0,0,0,529,5
4.300000190734863,1.458615064620972,1,0,11,2,1,1,0,0,0,0,0,0,0,121,12
4.900000095367432,1.589235186576843,0,0,8,3,1,1,0,0,1,0,0,0,0,64,12
5.559999942779541,1.715598106384277,0,0,45,3,0,1,0,0,1,0,0,1,0,2025,10
5.730000019073486,1.745715498924255,0,0,19,3,0,1,0,0,1,0,0,1,0,361,12
5.699999809265137,1.740466117858887,0,1,19,4,0,1,0,0,1,1,0,0,1,361,13
4.570000171661377,1.519513249397278,1,0,7,2,0,1,0,0,0,0,0,0,0,49,12
4.150000095367432,1.423108339309692,0,1,8,4,0,1,0,0,1,0,0,0,0,64,13
4.710000038146973,1.54968786239624,0,0,34,3,0,1,0,0,1,0,0,0,0,1156,12
7.210000038146973,1.975468993186951,0,1,20,4,0,1,0,0,1,0,0,1,0,400,12
7.039999961853027,1.951608180999756,0,0,12,3,1,1,0,0,0,0,0,1,0,144,13
1.480000019073486,.3920421004295349,1,0,13,2,0,1,0,0,0,0,0,0,1,169,12
3.369999885559082,1.21491265296936,0,1,13,4,1,0,0,1,1,0,0,0,0,169,12
9.619999885559082,2.26384425163269,0,0,4,3,1,1,0,0,0,0,1,0,0,16,12
3.75,1.321755886077881,0,1,3,4,0,1,0,0,0,0,0,0,0,9,12
7.139999866485596,1.965712785720825,0,1,17,4,1,1,0,0,1,0,1,0,0,289,12
6.989999771118164,1.944480538368225,0,1,10,4,0,1,0,0,1,0,1,0,1,100,13
8.460000038146973,2.135349273681641,0,0,26,3,1,1,0,0,1,0,1,0,0,676,10
4.760000228881836,1.560247659683228,0,0,12,3,0,1,0,0,1,0,0,0,0,144,16
3.900000095367432,1.360976576805115,0,1,2,4,0,1,1,1,0,0,0,1,0,4,13
5.769999980926514,1.752672076225281,0,1,11,4,0,1,0,0,1,0,0,1,1,121,14
8.739999771118164,2.167910099029541,0,1,19,4,0,1,0,0,1,0,0,1,1,361,12
6.559999942779541,1.880990624427795,0,1,4,4,0,1,0,0,0,0,0,0,0,16,16
4.239999771118164,1.444563269615173,0,0,9,3,0,1,0,0,0,0,1,0,0,81,13
4.090000152587891,1.408545017242432,0,1,15,4,0,1,0,0,1,0,1,0,1,225,12
20.98999977111816,3.04404616355896,0,0,25,3,0,1,0,0,1,0,0,0,0,625,10
7.690000057220459,2.039920806884766,0,0,7,3,0,1,0,0,1,0,0,1,0,49,12
4.579999923706055,1.521698951721191,0,0,29,3,1,1,0,0,1,0,0,1,0,841,12
6.489999771118164,1.870262503623962,0,0,28,3,1,0,0,0,1,0,0,1,0,784,12
12.81999969482422,2.551006317138672,0,0,3,3,1,1,0,0,1,0,1,0,0,9,12
9.619999885559082,2.26384425163269,0,0,9,3,1,1,0,0,1,0,1,0,0,81,13
8.890000343322754,2.184926986694336,0,0,42,3,1,1,0,0,1,0,0,1,0,1764,12
10.57999992370606,2.358965396881104,0,0,17,3,1,1,0,0,1,0,0,0,0,289,12
7.210000038146973,1.975468993186951,0,0,29,3,0,1,0,0,0,0,0,0,0,841,5
1.649999976158142,.5007752776145935,1,0,7,2,0,1,0,0,0,0,0,1,0,49,10
10.57999992370606,2.358965396881104,0,1,15,4,1,1,0,0,1,0,0,1,0,225,12
3.039999961853027,1.111857533454895,0,0,15,3,1,1,0,0,1,0,0,0,0,225,12
4.550000190734863,1.515127301216126,0,0,43,3,0,1,0,0,1,0,0,1,1,1849,10
7.690000057220459,2.039920806884766,0,0,44,3,1,1,0,0,1,1,0,0,0,1936,10
3,1.098612308502197,0,0,11,3,0,1,0,0,1,0,0,1,1,121,13
12.02000045776367,2.486572027206421,0,1,31,4,1,1,0,0,1,0,1,0,0,961,12
5.989999771118164,1.790091395378113,0,0,21,3,1,1,0,0,1,1,1,0,0,441,14
8.939999580383301,2.190535545349121,0,0,35,3,1,1,0,0,1,0,0,0,0,1225,13
4,1.386294364929199,0,1,7,4,0,1,0,0,0,0,0,0,0,49,10
1.980000019073486,.6830968260765076,0,0,3,3,1,1,0,0,0,1,1,0,0,9,12
1.269999980926514,.2390168905258179,0,1,0,4,0,1,0,1,0,0,0,1,0,0,10
5.570000171661377,1.717395067214966,0,0,10,3,0,1,0,0,1,0,0,1,1,100,5
7.360000133514404,1.996059894561768,1,0,39,2,0,1,0,0,1,0,0,1,0,1521,12
3.079999923706055,1.124929547309876,0,0,5,3,0,1,0,0,1,0,0,1,0,25,12
9.640000343322754,2.265921115875244,0,0,36,3,1,1,0,0,1,1,0,1,0,1296,10
5.090000152587891,1.627277851104736,0,0,18,3,0,1,0,0,1,0,0,0,1,324,10
10.11999988555908,2.314513683319092,0,0,17,3,1,1,0,0,1,1,0,1,0,289,10
9.619999885559082,2.26384425163269,0,0,40,3,1,1,1,0,0,0,1,0,0,1600,8
5.769999980926514,1.752672076225281,0,0,5,3,1,1,0,0,1,0,1,0,0,25,12
8.319999694824219,2.118662118911743,0,1,26,4,1,1,0,0,0,0,0,1,0,676,12
5.730000019073486,1.745715498924255,1,0,34,2,1,1,0,0,1,0,1,0,0,1156,12
5.730000019073486,1.745715498924255,0,0,11,3,0,1,0,0,1,0,0,1,0,121,12
7.210000038146973,1.975468993186951,0,0,43,3,1,1,0,0,1,0,1,0,0,1849,10
8.779999732971191,2.172476291656494,0,0,24,3,1,1,0,0,1,0,0,1,0,576,12
7.960000038146973,2.074429035186768,0,0,15,3,1,1,0,0,1,0,0,1,0,225,13
9.619999885559082,2.26384425163269,0,0,11,3,1,1,0,0,1,0,0,1,0,121,12
7.449999809265137,2.008213996887207,0,0,38,3,1,1,0,0,1,0,1,0,0,1444,12
18.45999908447266,2.915606260299683,0,0,20,3,1,1,0,0,1,0,0,1,0,400,12
8.850000381469727,2.180417537689209,0,1,9,4,1,1,0,0,1,0,0,1,0,81,12
8,2.079441547393799,0,0,7,3,0,1,0,0,0,0,0,0,0,49,10
5.730000019073486,1.745715498924255,0,0,47,3,0,1,0,0,1,1,0,1,0,2209,10
10.60999965667725,2.361796855926514,0,0,17,3,1,1,0,0,1,0,1,0,0,289,13
6.840000152587891,1.92278778553009,0,0,45,3,1,1,0,0,1,0,1,0,0,2025,13
7.78000020980835,2.051556348800659,0,1,9,4,1,1,0,0,1,0,0,1,0,81,12
4.210000038146973,1.437462687492371,0,0,18,3,0,1,0,0,0,0,0,1,0,324,10
10.11999988555908,2.314513683319092,0,0,28,3,1,1,0,0,1,0,0,0,0,784,12
5.559999942779541,1.715598106384277,1,0,10,1,0,1,0,0,1,0,1,0,0,100,13
5.769999980926514,1.752672076225281,1,0,24,2,0,1,0,0,0,0,1,0,0,576,10
3.849999904632568,1.348073124885559,0,0,14,3,0,1,0,0,1,0,0,0,0,196,12
4.329999923706055,1.465567469596863,0,0,31,3,0,1,0,0,0,0,0,0,0,961,8
4.090000152587891,1.408545017242432,0,0,3,3,0,1,1,1,0,0,0,0,0,9,10
7.690000057220459,2.039920806884766,1,0,9,1,1,0,0,0,1,0,1,0,0,81,12
6.980000019073486,1.94304895401001,0,0,38,3,1,1,0,0,1,0,0,0,0,1444,14
5.690000057220459,1.738710284233093,0,0,35,3,1,1,0,1,1,0,0,1,0,1225,8
1.200000047683716,.1823215931653976,0,0,5,3,0,1,0,1,1,0,0,1,0,25,12
7.480000019073486,2.012232780456543,0,0,3,3,1,1,0,0,0,0,0,1,0,9,16
3.130000114440918,1.141033053398132,0,1,5,4,0,1,1,1,1,0,0,0,0,25,12
5.610000133514404,1.724550724029541,0,0,13,3,0,1,0,0,1,0,0,0,0,169,12
3.269999980926514,1.184790015220642,0,0,4,3,0,1,0,1,0,1,0,1,0,16,12
6.25,1.832581520080566,0,1,10,4,1,1,0,0,1,0,0,1,0,100,12
7.690000057220459,2.039920806884766,0,1,10,4,1,1,0,0,1,0,0,1,0,100,13
4,1.386294364929199,1,0,23,2,1,1,0,1,0,0,0,1,0,529,12
4.659999847412109,1.539015412330627,0,1,38,4,0,1,0,1,0,0,0,1,0,1444,10
3.819999933242798,1.340250372886658,0,0,4,3,0,1,0,0,1,0,0,0,0,16,10
5.239999771118164,1.656321406364441,0,1,13,4,1,1,0,0,1,0,1,0,0,169,12
5.130000114440918,1.635105729103088,0,0,35,3,1,0,0,1,1,0,0,0,0,1225,10
3.369999885559082,1.21491265296936,1,0,2,2,1,1,0,1,0,0,1,0,0,4,12
6.409999847412109,1.857859253883362,1,0,5,2,1,1,0,1,0,0,0,1,0,25,13
4.809999942779541,1.570697069168091,0,0,13,3,1,1,0,1,1,0,0,1,0,169,12
5.610000133514404,1.724550724029541,0,1,25,4,1,1,0,0,1,0,0,1,0,625,13
7.96999979019165,2.075684547424316,0,1,9,4,1,1,0,0,1,0,0,1,0,81,13
3.75,1.321755886077881,1,0,20,2,0,1,0,1,1,0,0,0,0,400,13
5.150000095367432,1.638996720314026,0,1,10,4,1,1,0,1,1,0,0,1,0,100,10
5.769999980926514,1.752672076225281,0,1,17,4,1,1,0,0,1,0,1,0,0,289,12
4.940000057220459,1.597365379333496,0,0,46,3,1,1,0,0,1,0,0,0,0,2116,12
3.75,1.321755886077881,0,0,3,3,0,1,0,0,0,0,0,1,0,9,12
1.980000019073486,.6830968260765076,0,1,23,4,0,1,0,0,1,0,1,0,0,529,10
2.519999980926514,.9242588877677918,0,1,3,4,0,1,0,1,0,0,0,1,0,9,8
2.930000066757202,1.075002431869507,0,0,42,3,0,1,1,1,0,0,0,1,0,1764,12
5.090000152587891,1.627277851104736,0,0,35,3,1,1,0,0,1,0,0,0,0,1225,5
2.400000095367432,.8754687905311585,0,1,4,4,0,1,0,0,0,1,0,1,0,16,13
4.869999885559082,1.583093881607056,0,0,12,3,1,1,0,0,0,0,0,0,0,144,10
6.590000152587891,1.885553359985352,0,0,20,3,0,1,1,0,1,0,0,1,0,400,13
1.200000047683716,.1823215931653976,0,0,4,3,0,1,0,1,1,0,0,1,0,16,12
3.329999923706055,1.202972292900085,0,1,8,4,0,1,0,1,0,0,0,1,0,64,12
1.960000038146973,.6729444861412048,1,0,1,2,0,1,0,1,0,0,0,1,0,1,13
2.730000019073486,1.00430166721344,1,0,41,1,0,1,0,0,1,0,0,1,0,1681,8
2.630000114440918,.9669839143753052,1,0,0,2,1,1,0,1,1,1,0,1,0,0,10
3.75,1.321755886077881,0,0,1,3,0,1,0,0,0,0,0,0,0,1,10
3.079999923706055,1.124929547309876,0,0,8,3,1,1,1,1,1,0,1,0,1,64,10
4.269999980926514,1.451613783836365,0,1,44,4,0,0,0,0,1,1,0,0,1,1936,12
4.5,1.504077434539795,0,1,11,4,0,1,0,0,1,0,1,0,0,121,8
5.53000020980835,1.710187911987305,1,0,8,2,0,1,0,0,1,0,0,1,0,64,12
4.090000152587891,1.408545017242432,0,1,5,4,1,1,1,0,1,0,1,0,0,25,12
4.550000190734863,1.515127301216126,0,0,5,3,0,1,0,0,1,0,0,1,0,25,12
18.73999977111816,2.930660247802734,1,0,7,2,0,0,0,0,1,0,0,1,0,49,10
4.119999885559082,1.415853142738342,0,0,12,3,0,1,0,0,1,0,0,1,0,144,16
5.769999980926514,1.752672076225281,0,1,20,4,1,0,0,0,1,0,0,0,0,400,5
4.809999942779541,1.570697069168091,0,0,3,3,1,1,0,0,0,0,0,0,0,9,12
5.769999980926514,1.752672076225281,0,0,6,3,0,1,0,0,1,0,0,0,0,36,12
4.809999942779541,1.570697069168091,0,0,42,3,1,1,0,1,1,0,0,1,0,1764,5
8.649999618530273,2.157559394836426,0,0,22,3,1,1,0,0,1,1,0,1,0,484,12
1.919999957084656,.6523251533508301,0,1,3,4,0,1,0,1,1,0,0,0,0,9,10
5.929999828338623,1.780024170875549,0,1,29,4,0,0,0,0,1,0,0,0,0,841,8
6.010000228881836,1.793424844741821,0,0,8,3,1,1,0,0,1,0,1,0,0,64,12
3.349999904632568,1.208960294723511,0,0,4,3,0,1,0,0,0,0,0,1,0,16,12
6.010000228881836,1.793424844741821,0,0,32,3,0,1,0,0,1,0,0,0,0,1024,8
2.960000038146973,1.08518922328949,0,1,2,4,1,1,0,0,0,1,0,1,0,4,12
10.81999969482422,2.381396293640137,0,0,24,3,0,1,0,0,1,0,0,1,0,576,16
4.809999942779541,1.570697069168091,0,1,23,4,0,1,0,0,1,0,0,1,0,529,12
8.789999961853027,2.173614740371704,0,0,40,3,0,1,0,0,1,0,1,0,0,1600,12
11.60000038146973,2.451005220413208,0,0,14,3,1,0,0,0,1,0,0,1,0,196,12
4.809999942779541,1.570697069168091,0,1,5,4,1,1,0,0,0,0,1,0,0,25,12
3.75,1.321755886077881,0,1,44,4,1,1,0,0,1,0,0,0,0,1936,8
5.289999961853027,1.665818214416504,0,1,12,4,1,1,0,0,1,0,1,0,0,144,16
6.5,1.8718022108078,0,0,9,3,1,1,0,0,1,0,0,1,0,81,12
5.820000171661377,1.761300325393677,0,1,30,4,1,1,0,0,1,0,0,0,0,900,10
1.789999961853027,.5822156071662903,0,0,2,3,1,1,0,0,0,0,1,0,0,4,12
4.28000020980835,1.45395302772522,0,1,3,4,1,1,0,0,0,0,0,0,0,9,12
